hs_code,desc,mfn_rate,country,source_file,hs2
721550,"Other bars and rods, tin coated, galvanized or lead coated",10.0,파나마,2024년_파나마_관세율표.xlsx,72
721550,"Other bars and rods, tin coated, galvanized or lead coated",10.0,파나마,2024년_파나마_관세율표.xlsx,72
721550,"Other, of circular section, not calibrated",10.0,파나마,2024년_파나마_관세율표.xlsx,72
721590,"Other bars and rods, tin coated, galvanized or lead coated",10.0,파나마,2024년_파나마_관세율표.xlsx,72
7216,"Angles, shapes and sections of iron or non-alloy steel.",,파나마,2024년_파나마_관세율표.xlsx,72
721610,"U, I or H sections, not further worked than hot-rolled, hot-drawn or extruded, of a height of less than 80 mm",,파나마,2024년_파나마_관세율표.xlsx,72
72162,"L or T sections, not further worked than hot-rolled, hot-drawn or extruded, of a height of less than 80 mm:",,파나마,2024년_파나마_관세율표.xlsx,72
72163,"U, I or H sections, not further worked than hot-rolled, hot-drawn or extruded of a height of 80 mm or more :",,파나마,2024년_파나마_관세율표.xlsx,72
721640,"L or T sections, not further worked than hot-rolled, hot-drawn or extruded, of a height of 80 mm or more",0.0,파나마,2024년_파나마_관세율표.xlsx,72
721650,"Other angles, shapes and sections, not further worked than hot-rolled, hot-drawn or extruded",,파나마,2024년_파나마_관세율표.xlsx,72
72166,"Angles, shapes and sections, not further worked than cold-formed or cold-finished:",,파나마,2024년_파나마_관세율표.xlsx,72
7217,Wire of iron or non-alloy steel.,,파나마,2024년_파나마_관세율표.xlsx,72
721710,"Not plated or coated, whether or not polished",,파나마,2024년_파나마_관세율표.xlsx,72
721720,Plated or coated with zinc,,파나마,2024년_파나마_관세율표.xlsx,72
721720,Zinc plated (electroplated) with diameter greater than or equal to 0.50 mm but less than 1.4 mm,0.0,파나마,2024년_파나마_관세율표.xlsx,72
721730,Plated or coated with other base metals,,파나마,2024년_파나마_관세율표.xlsx,72
721730,Copper coated,0.0,파나마,2024년_파나마_관세율표.xlsx,72
7218,Stainless steel in ingots or other primary forms; semi-finished products of stainless steel.,,파나마,2024년_파나마_관세율표.xlsx,72
721891,Of rectangular (other than square) cross-section,0.0,파나마,2024년_파나마_관세율표.xlsx,72
7219,"Flat-rolled products of stainless steel, of a width of 600 mm or more.",,파나마,2024년_파나마_관세율표.xlsx,72
72191,"Not further worked than hot-rolled, in coils:",,파나마,2024년_파나마_관세율표.xlsx,72
72192,"Not further worked than hot-rolled, not in coils:",,파나마,2024년_파나마_관세율표.xlsx,72
72193,Not further worked than cold-rolled (cold-reduced):,,파나마,2024년_파나마_관세율표.xlsx,72
7220,"Flat-rolled products of stainless steel, of a width of less than 600 mm.",,파나마,2024년_파나마_관세율표.xlsx,72
72201,Not further worked than hot-rolled:,,파나마,2024년_파나마_관세율표.xlsx,72
722020,Not further worked than cold-rolled (cold-reduced),0.0,파나마,2024년_파나마_관세율표.xlsx,72
722100,"Bars and rods, hot-rolled, in irregularly wound coils, of stainless steel.",0.0,파나마,2024년_파나마_관세율표.xlsx,72
7222,"Other bars and rods of stainless steel; angles, shapes and sections of stainless steel.",,파나마,2024년_파나마_관세율표.xlsx,72
72221,"Bars and rods, not further worked than hot-rolled, hot-drawn or extruded:",,파나마,2024년_파나마_관세율표.xlsx,72
722220,"Bars and rods, not further worked than cold-formed or cold-finished",0.0,파나마,2024년_파나마_관세율표.xlsx,72
722300,Wire of stainless steel.,0.0,파나마,2024년_파나마_관세율표.xlsx,72
7224,Other alloy steel in ingots or other primary forms; semi- finished products of other alloy steel.,,파나마,2024년_파나마_관세율표.xlsx,72
7225,"Flat-rolled products of other alloy steel, of a width of 600 mm or more.",,파나마,2024년_파나마_관세율표.xlsx,72
722530,"Other, not further worked than hot-rolled, in coils",0.0,파나마,2024년_파나마_관세율표.xlsx,72
722540,"Other, not further worked than hot-rolled, not in coils",0.0,파나마,2024년_파나마_관세율표.xlsx,72
722550,"Other, not further worked than cold-rolled (cold-reduced)",0.0,파나마,2024년_파나마_관세율표.xlsx,72
722591,Electrolytically plated or coated with zinc,0.0,파나마,2024년_파나마_관세율표.xlsx,72
722592,Otherwise plated or coated with zinc,0.0,파나마,2024년_파나마_관세율표.xlsx,72
7226,"Flat-rolled products of other alloy steel, of a width of less than 600 mm.",,파나마,2024년_파나마_관세율표.xlsx,72
722691,Not further worked than hot-rolled,0.0,파나마,2024년_파나마_관세율표.xlsx,72
722692,Not further worked than cold-rolled (cold-reduced),0.0,파나마,2024년_파나마_관세율표.xlsx,72
722699,"Zinc coated, other electrolitical coated",0.0,파나마,2024년_파나마_관세율표.xlsx,72
7227,"Bars and rods, hot-rolled, in irregularly wound coils, of other alloy steel.",,파나마,2024년_파나마_관세율표.xlsx,72
7228,"Other bars and rods of other alloy steel; angles, shapes and sections, of other alloy steel; hollow drill bars and rods, of alloy or non-alloy steel.",,파나마,2024년_파나마_관세율표.xlsx,72
722830,"Other bars and rods, not further worked than hot-rolled, hot-drawn or extruded",0.0,파나마,2024년_파나마_관세율표.xlsx,72
722840,"Other bars and rods, not further worked than forged",0.0,파나마,2024년_파나마_관세율표.xlsx,72
722850,"Other bars and rods, not further worked than cold-formed or cold-finished",0.0,파나마,2024년_파나마_관세율표.xlsx,72
7229,Wire of other alloy steel.,,파나마,2024년_파나마_관세율표.xlsx,72
7301,"Sheet piling of iron or steel, whether or not drilled, punched or made from assembled elements; welded angles, shapes and sections, of iron or steel.",,파나마,2024년_파나마_관세율표.xlsx,73
7302,"Railway or tramway track construction material of iron or steel, the following: rails, check-rails and rack rails, switch blades, crossing frogs, point rods and other crossing pieces, sleepers (cross-ties), fish-plates, chairs, chair wedges, sole plates (base plates), rail clips, bedplates, ties and other material specialized for jointing or fixing rails.",,파나마,2024년_파나마_관세율표.xlsx,73
730230,"Switch blades, crossing frogs, point rods and other crossing pieces",0.0,파나마,2024년_파나마_관세율표.xlsx,73
730300,"Tubes, pipes and hollow profiles, of cast iron.",5.0,파나마,2024년_파나마_관세율표.xlsx,73
7304,"Tubes, pipes and hollow profiles, seamless, of iron (other than cast iron) or steel.",,파나마,2024년_파나마_관세율표.xlsx,73
730411,Of stainless steel,0.0,파나마,2024년_파나마_관세율표.xlsx,73
730422,Drill pipe of stainless steel,0.0,파나마,2024년_파나마_관세율표.xlsx,73
730424,"Other, of stainless steel",0.0,파나마,2024년_파나마_관세율표.xlsx,73
73043,"Other, of circular cross-section, of iron or non-alloy steel:",,파나마,2024년_파나마_관세율표.xlsx,73
73044,"Other, of circular cross-section, of stainless steel:",,파나마,2024년_파나마_관세율표.xlsx,73
73045,"Other, of circular cross-section, of other alloy steel:",,파나마,2024년_파나마_관세율표.xlsx,73
7305,"Other tubes and pipes (for example, welded, riveted or similarly closed), having circular cross-sections, the external diameter of which exceeds 406.4 mm, of iron or steel.",,파나마,2024년_파나마_관세율표.xlsx,73
730531,"Steel forzed conductors, whether or not wit cords, of the kind used for hidroelectrical installations",15.0,파나마,2024년_파나마_관세율표.xlsx,73
730539,"Steel forzed conductors, whether or not wit cords, of the kind used for hidroelectrical installations",15.0,파나마,2024년_파나마_관세율표.xlsx,73
730590,"Steel forzed conductors, whether or not wit cords, of the kind used for hidroelectrical installations",15.0,파나마,2024년_파나마_관세율표.xlsx,73
7306,"Other tubes, pipes and hollow profiles (for example, open seam or welded, riveted or similarly closed), of iron or steel.",,파나마,2024년_파나마_관세율표.xlsx,73
730611,"Welded, of stainless steel",0.0,파나마,2024년_파나마_관세율표.xlsx,73
730621,"Welded, of stainless steel",0.0,파나마,2024년_파나마_관세율표.xlsx,73
730630,"Other, welded, of circular cross-section, of iron or non-alloy steel",,파나마,2024년_파나마_관세율표.xlsx,73
730630,"Of black or galvanized steel, rigid or light, with a diameter not exceeding 2 inches and a cell not exceeding 20, of the kind designed for water, electrical or furniture use",,파나마,2024년_파나마_관세율표.xlsx,73
730630,With an outer diameter equal to 7/8 inches,0.0,파나마,2024년_파나마_관세율표.xlsx,73
730640,"Other, welded, of circular cross-section, of stainless steel",0.0,파나마,2024년_파나마_관세율표.xlsx,73
730650,"Other, welded, of circular cross-section, of other alloy steel",0.0,파나마,2024년_파나마_관세율표.xlsx,73
7307,"Tube or pipe fittings (for example, couplings, elbows, sleeves), of iron or steel.",,파나마,2024년_파나마_관세율표.xlsx,73
730711,Of non-malleable cast iron,5.0,파나마,2024년_파나마_관세율표.xlsx,73
73072,"Other, of stainless steel:",,파나마,2024년_파나마_관세율표.xlsx,73
7308,"Structures (excluding prefabricated buildings of heading 94.06) and parts of structures (for example, bridges and bridge-sections, lock-gates, towers, lattice masts, roofs, roofing frame-works, doors and windows and their frames and thresholds for doors, shutters, balustrades, pillars and columns), of iron or steel; plates, rods, angles, shapes, sections, tubes and the like, prepared for use in structures, of iron or steel.",,파나마,2024년_파나마_관세율표.xlsx,73
7309,"Reservoirs, tanks, vats and similar containers for any material (other than compressed or liquefied gas), of iron or steel, of a capacity exceeding 300 l, whether or not lined or heat-insulated, but not fitted with mechanical or thermal equipment.",,파나마,2024년_파나마_관세율표.xlsx,73
7310,"Tanks, casks, drums, cans, boxes and similar containers, for any material (other than compressed or liquefied gas), of iron or steel, of a capacity not exceeding 300 l, whether or not lined or heat-insulated, but not fitted with mechanical or thermal equipment.",,파나마,2024년_파나마_관세율표.xlsx,73
731021,"Tin containers, aerosol type",0.0,파나마,2024년_파나마_관세율표.xlsx,73
731100,"Containers for compressed or liquefied gas, of iron or steel.",,파나마,2024년_파나마_관세율표.xlsx,73
7312,"Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel, not electrically insulated.",,파나마,2024년_파나마_관세율표.xlsx,73
731300,"Barbed wire of iron or steel; twisted hoop or single flat wire, barbed or not, and loosely twisted double wire, of a kind used for fencing, of iron or steel.",,파나마,2024년_파나마_관세율표.xlsx,73
731300,"Galvanized wire, coated or covered with plastic materials",0.0,파나마,2024년_파나마_관세율표.xlsx,73
731300,Barbed wire,0.0,파나마,2024년_파나마_관세율표.xlsx,73
7314,"Cloth (including endless bands), grill, netting and fencing, of iron or steel wire; expanded metal of iron or steel.",,파나마,2024년_파나마_관세율표.xlsx,73
731412,"Endless bands for machinery, of stainless steel",0.0,파나마,2024년_파나마_관세율표.xlsx,73
731414,"Other woven cloth, of stainless steel",,파나마,2024년_파나마_관세율표.xlsx,73
731414,Metallic nets suitable for protection against insects,10.0,파나마,2024년_파나마_관세율표.xlsx,73
731419,Metallic nets suitable for protection against insects,10.0,파나마,2024년_파나마_관세율표.xlsx,73
731419,"Other endless metallic nets, for machines",10.0,파나마,2024년_파나마_관세율표.xlsx,73
731431,Plated or coated with zinc,,파나마,2024년_파나마_관세율표.xlsx,73
731431,Metallic nets suitable for protection against insects,10.0,파나마,2024년_파나마_관세율표.xlsx,73
731439,Metallic nets suitable for protection against insects,0.0,파나마,2024년_파나마_관세율표.xlsx,73
731441,Plated or coated with zinc,,파나마,2024년_파나마_관세율표.xlsx,73
731450,"Other, extended sheets (unfolded), whether or not zinc coated (galvanized), with a caliber number not less than USG 9 and a length openning not exceeding 3 inches",15.0,파나마,2024년_파나마_관세율표.xlsx,73
7315,"Chain and parts thereof, of iron or steel.",,파나마,2024년_파나마_관세율표.xlsx,73
731582,Galvanized and suitable as fish nets,0.0,파나마,2024년_파나마_관세율표.xlsx,73
731589,Galvanized and suitable as fish nets,0.0,파나마,2024년_파나마_관세율표.xlsx,73
731600,"Anchors, grapnels and parts thereof, of iron or steel.",0.0,파나마,2024년_파나마_관세율표.xlsx,73
731700,"Nails, tacks, drawing pins, corrugated nails, staples (other than those of heading 83.05) and similar articles, of iron or steel, whether or not with heads of other material, but excluding such articles with heads of copper.",,파나마,2024년_파나마_관세율표.xlsx,73
731700,Wire nails,,파나마,2024년_파나마_관세율표.xlsx,73
731700,Zinc coated,10.0,파나마,2024년_파나마_관세율표.xlsx,73
7318,"Screws, bolts, nuts, coach screws, screw hooks, rivets, cotters, cotter-pins, washers (including spring was hers) and similar articles, of iron or steel.",,파나마,2024년_파나마_관세율표.xlsx,73
73182,Non-threaded articles:,,파나마,2024년_파나마_관세율표.xlsx,73
7319,"Sewing needles, knitting needles, bodkins, crochet hooks, embroidery stilettos and similar articles, for use in the hand, of iron or steel; safety pins and other pins of iron or steel, not elsewhere specified or included.",,파나마,2024년_파나마_관세율표.xlsx,73
7320,"Springs and leaves for springs, of iron or steel.",,파나마,2024년_파나마_관세율표.xlsx,73
7321,"Stoves, ranges, grates, cookers (including those with subsidiary boile rs for central heating), barbecues, braziers, gas-rings, plate warmers and similar non-electric domestic appliances, and parts thereof, of iron or steel.",,파나마,2024년_파나마_관세율표.xlsx,73
7322,"Radiators for central heating, not electrically heated, and parts thereof, of iron or steel; air heaters and hot air distributors (including distributors which can also distribute fresh or conditioned air), not electrically heated, incorporating a motor-driven fan or blower, and parts thereof, of iron or steel.",,파나마,2024년_파나마_관세율표.xlsx,73
732211,Of cast iron,0.0,파나마,2024년_파나마_관세율표.xlsx,73
7323,"Table, kitchen or other household articles and parts thereof, of iron or steel; iron or steel wool; pot scourers and scouring or polishing pads, gloves and the like, of iron or steel.",,파나마,2024년_파나마_관세율표.xlsx,73
732310,"Iron or steel wool; pot scourers and scouring or polishing pads, gloves and the like",,파나마,2024년_파나마_관세율표.xlsx,73
732310,Iron or steel wool,10.0,파나마,2024년_파나마_관세율표.xlsx,73
732391,"Of cast iron, not enamelled",,파나마,2024년_파나마_관세율표.xlsx,73
732392,"Of cast iron, enamelled",,파나마,2024년_파나마_관세율표.xlsx,73
732393,Of stainless steel,,파나마,2024년_파나마_관세율표.xlsx,73
732394,"Of iron (other than cast iron) or steel, enamelled",,파나마,2024년_파나마_관세율표.xlsx,73
732399,Wire hangers,15.0,파나마,2024년_파나마_관세율표.xlsx,73
7324,"Sanitary ware and parts thereof, of iron or steel.",,파나마,2024년_파나마_관세율표.xlsx,73
732410,"Sinks and wash basins, of stainless steel",10.0,파나마,2024년_파나마_관세율표.xlsx,73
732421,"Of cast iron, whether or not enamelled",15.0,파나마,2024년_파나마_관세율표.xlsx,73
7325,Other cast articles of iron or steel.,,파나마,2024년_파나마_관세율표.xlsx,73
732510,Of non-malleable cast iron,10.0,파나마,2024년_파나마_관세율표.xlsx,73
7326,Other articles of iron or steel.,,파나마,2024년_파나마_관세율표.xlsx,73
73261,"Forged or stamped, but not further worked:",,파나마,2024년_파나마_관세율표.xlsx,73
732620,Articles of iron or steel wire,,파나마,2024년_파나마_관세율표.xlsx,73
732620,"Ties for bags or sacks, coated with copper",0.0,파나마,2024년_파나마_관세율표.xlsx,73
732690,Tin holders for candle wicks,0.0,파나마,2024년_파나마_관세율표.xlsx,73
7401,Copper mattes; cement copper (precipitated copper).,,파나마,2024년_파나마_관세율표.xlsx,74
740100,Copper mattes,0.0,파나마,2024년_파나마_관세율표.xlsx,74
740100,Precipited copper,0.0,파나마,2024년_파나마_관세율표.xlsx,74
740200,Unrefined copper; copper anodes for electrolytic refining.,0.0,파나마,2024년_파나마_관세율표.xlsx,74
7403,"Refined copper and copper alloys, unwrought.",,파나마,2024년_파나마_관세율표.xlsx,74
74031,Refined copper:,,파나마,2024년_파나마_관세율표.xlsx,74
74032,Copper alloys:,,파나마,2024년_파나마_관세율표.xlsx,74
740321,Copper-zinc base alloys (brass),0.0,파나마,2024년_파나마_관세율표.xlsx,74
740322,Copper-tin base alloys (bronze),0.0,파나마,2024년_파나마_관세율표.xlsx,74
740329,Other copper alloys (other than master alloys of heading 74.05),,파나마,2024년_파나마_관세율표.xlsx,74
740329,Copper-nickel or nickel-copper-zinc base,0.0,파나마,2024년_파나마_관세율표.xlsx,74
740400,Copper waste and scrap.,0.0,파나마,2024년_파나마_관세율표.xlsx,74
740500,Master alloys of copper.,0.0,파나마,2024년_파나마_관세율표.xlsx,74
7406,Copper powders and flakes.,,파나마,2024년_파나마_관세율표.xlsx,74
7407,"Copper bars, rods and profiles.",,파나마,2024년_파나마_관세율표.xlsx,74
740710,Of refined copper,,파나마,2024년_파나마_관세율표.xlsx,74
74072,Of copper alloys:,,파나마,2024년_파나마_관세율표.xlsx,74
740721,Of copper-zinc base alloys (brass),0.0,파나마,2024년_파나마_관세율표.xlsx,74
740729,Copper-tin base alloys (bronze),,파나마,2024년_파나마_관세율표.xlsx,74
740729,Copper-nickel or nickel-copper-zinc,,파나마,2024년_파나마_관세율표.xlsx,74
7408,Copper wire.,,파나마,2024년_파나마_관세율표.xlsx,74
74081,Of refined copper:,,파나마,2024년_파나마_관세율표.xlsx,74
74082,Of copper alloys:,,파나마,2024년_파나마_관세율표.xlsx,74
740821,Of copper-zinc base alloys (brass),0.0,파나마,2024년_파나마_관세율표.xlsx,74
740822,Of copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel silver),0.0,파나마,2024년_파나마_관세율표.xlsx,74
7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",,파나마,2024년_파나마_관세율표.xlsx,74
74091,Of refined copper:,,파나마,2024년_파나마_관세율표.xlsx,74
74092,Of copper-zinc base alloys (brass):,,파나마,2024년_파나마_관세율표.xlsx,74
74093,Of copper-tin base alloys (bronze):,,파나마,2024년_파나마_관세율표.xlsx,74
740940,Of copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel silver),0.0,파나마,2024년_파나마_관세율표.xlsx,74
740990,Of other copper alloys,0.0,파나마,2024년_파나마_관세율표.xlsx,74
7410,"Copper foil (whether or not printed or backed with paper, paperboard, plastics or similar backing materials) of a thickness (excluding any backing) not exceeding 0.15 mm.",,파나마,2024년_파나마_관세율표.xlsx,74
74101,Not backed:,,파나마,2024년_파나마_관세율표.xlsx,74
741011,Of refined copper,0.0,파나마,2024년_파나마_관세율표.xlsx,74
741012,Of copper alloys,0.0,파나마,2024년_파나마_관세율표.xlsx,74
741021,Of refined copper,0.0,파나마,2024년_파나마_관세율표.xlsx,74
741022,Of copper alloys,0.0,파나마,2024년_파나마_관세율표.xlsx,74
7411,Copper tubes and pipes.,,파나마,2024년_파나마_관세율표.xlsx,74
741110,Of refined copper,0.0,파나마,2024년_파나마_관세율표.xlsx,74
74112,Of copper alloys:,,파나마,2024년_파나마_관세율표.xlsx,74
741121,Of copper-zinc base alloys (brass),0.0,파나마,2024년_파나마_관세율표.xlsx,74
741122,Of copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel silver),0.0,파나마,2024년_파나마_관세율표.xlsx,74
7412,"Copper tube or pipe fittings (for example, couplings, elbows, sleeves).",,파나마,2024년_파나마_관세율표.xlsx,74
741210,Of refined copper,0.0,파나마,2024년_파나마_관세율표.xlsx,74
741220,Of copper alloys,0.0,파나마,2024년_파나마_관세율표.xlsx,74
7413,"Stranded wire, cables, plaited bands and the like, of copper, not electrically insulated.",,파나마,2024년_파나마_관세율표.xlsx,74
7415,"Nails, tacks, drawing pins, staples (other than those of heading 83.05) and similar articles, of copper or of iron or steel with heads of copper; screws, bolts, nuts, screw hooks, rivets, cotters, cotter-pins, washers (including spring washers) and similar articles, of copper.",,파나마,2024년_파나마_관세율표.xlsx,74
74152,"Other articles, not threaded:",,파나마,2024년_파나마_관세율표.xlsx,74
7418,"Table, kitchen or other household articles and parts thereof, of copper; pot scourers and scouring or polishing pads, gloves and the like, of copper; sanitary ware and parts thereof, of copper.",,파나마,2024년_파나마_관세율표.xlsx,74
741810,"Non-electrical cooking or heating appliances, houselhold type, and their parts, of copper",15.0,파나마,2024년_파나마_관세율표.xlsx,74
7419,Other articles of copper.,,파나마,2024년_파나마_관세율표.xlsx,74
741920,"Cast, moulded, stamped or forged, but not further worked",,파나마,2024년_파나마_관세율표.xlsx,74
741980,"Deposits, tanks,cubes, barrels, drums, bottels, cans or boxes alike for any material",,파나마,2024년_파나마_관세율표.xlsx,74
741980,Only Metallic nets,15.0,파나마,2024년_파나마_관세율표.xlsx,74
741980,Only copper or copper alloy anodes used in electroplating,15.0,파나마,2024년_파나마_관세율표.xlsx,74
741980,Only copper springs (springs),15.0,파나마,2024년_파나마_관세율표.xlsx,74
7501,"Nickel mattes, nickel oxide sinters and other intermediate products of nickel metallurgy.",,파나마,2024년_파나마_관세율표.xlsx,75
750110,Nickel mattes,0.0,파나마,2024년_파나마_관세율표.xlsx,75
750120,Nickel oxide sinters and other intermediate products of nickel metallurgy,0.0,파나마,2024년_파나마_관세율표.xlsx,75
7502,Unwrought nickel.,,파나마,2024년_파나마_관세율표.xlsx,75
750210,"Nickel, not alloyed",0.0,파나마,2024년_파나마_관세율표.xlsx,75
750220,Nickel alloys,0.0,파나마,2024년_파나마_관세율표.xlsx,75
750300,Nickel waste and scrap.,0.0,파나마,2024년_파나마_관세율표.xlsx,75
750400,Nickel powders and flakes.,0.0,파나마,2024년_파나마_관세율표.xlsx,75
7505,"Nickel bars, rods, profiles and wire.",,파나마,2024년_파나마_관세율표.xlsx,75
750511,"Of nickel, not alloyed",,파나마,2024년_파나마_관세율표.xlsx,75
750512,Of nickel alloys,,파나마,2024년_파나마_관세율표.xlsx,75
750521,"Of nickel, not alloyed",0.0,파나마,2024년_파나마_관세율표.xlsx,75
750522,Of nickel alloys,0.0,파나마,2024년_파나마_관세율표.xlsx,75
7506,"Nickel plates, sheets, strip and foil.",,파나마,2024년_파나마_관세율표.xlsx,75
750610,"Of nickel, not alloyed",0.0,파나마,2024년_파나마_관세율표.xlsx,75
750620,Of nickel alloys,0.0,파나마,2024년_파나마_관세율표.xlsx,75
7507,"Nickel tubes, pipes and tube or pipe fittings (for example, couplings, elbows, sleeves).",,파나마,2024년_파나마_관세율표.xlsx,75
750711,"Of nickel, not alloyed",0.0,파나마,2024년_파나마_관세율표.xlsx,75
750712,Of nickel alloys,0.0,파나마,2024년_파나마_관세율표.xlsx,75
7508,Other articles of nickel.,,파나마,2024년_파나마_관세율표.xlsx,75
750810,"Cloth, grill and netting, of nickel wire",,파나마,2024년_파나마_관세율표.xlsx,75
750810,Metallic nets,10.0,파나마,2024년_파나마_관세율표.xlsx,75
750890,Anodes for nickel covering,0.0,파나마,2024년_파나마_관세율표.xlsx,75
750890,"Deposits, tanks,cubes, barrels, drums and alike containers",,파나마,2024년_파나마_관세율표.xlsx,75
7601,Unwrought aluminium.,,파나마,2024년_파나마_관세율표.xlsx,76
760110,"Aluminium, not alloyed",0.0,파나마,2024년_파나마_관세율표.xlsx,76
760120,Aluminium alloys,0.0,파나마,2024년_파나마_관세율표.xlsx,76
760200,Aluminium waste and scrap.,0.0,파나마,2024년_파나마_관세율표.xlsx,76
7603,Aluminium powders and flakes.,,파나마,2024년_파나마_관세율표.xlsx,76
7604,"Aluminium bars, rods and profiles.",,파나마,2024년_파나마_관세율표.xlsx,76
760410,"Of aluminium, not alloyed",,파나마,2024년_파나마_관세율표.xlsx,76
76042,Of aluminium alloys :,,파나마,2024년_파나마_관세율표.xlsx,76
7605,Aluminium wire.,,파나마,2024년_파나마_관세율표.xlsx,76
76051,"Of aluminium, not alloyed :",,파나마,2024년_파나마_관세율표.xlsx,76
76052,Of aluminium alloys :,,파나마,2024년_파나마_관세율표.xlsx,76
7606,"Aluminium plates, sheets and strip, of a thickness exceeding 0.2 mm.",,파나마,2024년_파나마_관세율표.xlsx,76
760611,"Of aluminium, not alloyed",,파나마,2024년_파나마_관세율표.xlsx,76
760612,Of aluminium alloys,,파나마,2024년_파나마_관세율표.xlsx,76
760691,"Of aluminium, not alloyed",,파나마,2024년_파나마_관세율표.xlsx,76
760692,Of aluminium alloys,,파나마,2024년_파나마_관세율표.xlsx,76
7607,"Aluminium foil (whether or not printed or backed with paper, paperboard, plastics or similar backing materials) of a thickness (excluding any backing) not exceeding 0.2 mm.",,파나마,2024년_파나마_관세율표.xlsx,76
76071,Not backed:,,파나마,2024년_파나마_관세율표.xlsx,76
760711,Rolled but not further worked,,파나마,2024년_파나마_관세율표.xlsx,76
760719,"Aluminium paper, not printed, in rolls",0.0,파나마,2024년_파나마_관세율표.xlsx,76
760720,"Aluminium paper, not printed, in rolls",0.0,파나마,2024년_파나마_관세율표.xlsx,76
7608,Aluminium tubes and pipes.,,파나마,2024년_파나마_관세율표.xlsx,76
760810,"Of aluminium, not alloyed",,파나마,2024년_파나마_관세율표.xlsx,76
760820,Of aluminium alloys,,파나마,2024년_파나마_관세율표.xlsx,76
760900,"Aluminium tube or pipe fittings (for example, couplings, elbows, sleeves).",0.0,파나마,2024년_파나마_관세율표.xlsx,76
7610,"Aluminium structures (excluding prefabricated buildings of heading 94.06) and parts of structures (for example, bridges and bridge-sections, towers, lattice masts, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, balustrades, pillars and columns); aluminium plates, rods, profiles, tubes and the like, prepared for use in structures.",,파나마,2024년_파나마_관세율표.xlsx,76
761100,"Aluminium reservoirs, tanks, vats and similar containers, for any material (other than compressed or liquefied gas), of a capacity exceeding 300 l, whether or not lined or heat- insulated, but not fitted with mechanical or thermal equipment.",,파나마,2024년_파나마_관세율표.xlsx,76
761100,"Aluminium reservoirs, tanks, vats and similar containers, for any material (other than compressed or liquefied gas), of a capacity exceeding 300 l, whether or not lined or heat- insulated, but not fitted with mechanical or thermal equipment.",5.0,파나마,2024년_파나마_관세율표.xlsx,76
7612,"Aluminium casks, drums, cans, boxes and similar containers (including rigid or collapsible tubular containers), for any material (other than compressed or liquefied gas), of a capacity not exceeding 300 l, whether or not lined or heat- insulated, but not fitted with mechanical or thermal equipment.",,파나마,2024년_파나마_관세율표.xlsx,76
7613,Aluminium containers for compressed or liquefied gas.,,파나마,2024년_파나마_관세율표.xlsx,76
7614,"Stranded wire, cables, plaited bands and the like, of aluminium, not electrically insulated.",,파나마,2024년_파나마_관세율표.xlsx,76
761410,With steel core,10.0,파나마,2024년_파나마_관세율표.xlsx,76
7615,"Table, kitchen or other household articles and parts thereof, of aluminium; pot scourers and scouring or polishing pads, gloves and the like, of aluminium; sanitary ware and parts thereof, of aluminium.",,파나마,2024년_파나마_관세율표.xlsx,76
761510,Aluminium pots,15.0,파나마,2024년_파나마_관세율표.xlsx,76
7616,Other articles of aluminium.,,파나마,2024년_파나마_관세율표.xlsx,76
761610,"Nails, tacks, staples (other than those of heading 83.05), screws, bolts, nuts, screw hooks, rivets, cotters, cotter-pins, washers and similar articles",,파나마,2024년_파나마_관세율표.xlsx,76
761691,"Cloth, grill, netting and fencing, of aluminium wire",5.0,파나마,2024년_파나마_관세율표.xlsx,76
761699,"Deposits, tanks, cubes and alike containers with a capacity not exceeding 300 liters",,파나마,2024년_파나마_관세율표.xlsx,76
761699,Tiles for road coverings not described anywhere else,10.0,파나마,2024년_파나마_관세율표.xlsx,76
7901,Unwrought zinc.,,파나마,2024년_파나마_관세율표.xlsx,79
79011,"Zinc, not alloyed:",,파나마,2024년_파나마_관세율표.xlsx,79
790111,Containing by weight 99.99% or more of zinc,0.0,파나마,2024년_파나마_관세율표.xlsx,79
790112,Containing by weight less than 99.99% of zinc,0.0,파나마,2024년_파나마_관세율표.xlsx,79
790120,Zinc alloys,0.0,파나마,2024년_파나마_관세율표.xlsx,79
790200,Zinc waste and scrap.,0.0,파나마,2024년_파나마_관세율표.xlsx,79
7903,"Zinc dust, powders and flakes.",,파나마,2024년_파나마_관세율표.xlsx,79
790310,Zinc dust,0.0,파나마,2024년_파나마_관세율표.xlsx,79
790400,"Zinc bars, rods, profiles and wire.",0.0,파나마,2024년_파나마_관세율표.xlsx,79
790500,"Zinc plates, sheets, strip and foil.",0.0,파나마,2024년_파나마_관세율표.xlsx,79
790700,Other articles of zinc.,,파나마,2024년_파나마_관세율표.xlsx,79
790700,Metallic wire grills and screens; clads and extended bands,10.0,파나마,2024년_파나마_관세율표.xlsx,79
790700,"Tubes and pipe accessories (joints, elbows, of zinc)",15.0,파나마,2024년_파나마_관세율표.xlsx,79
